BLDG_ID,SqFtCd,SqFt_est,POS_Landuse,sectorid,POS_StateClass,POS_StateClassCd,center_x,center_y
1077,,14975.16908,COMMERCIAL,0,COMMERCIAL,F1,-95.3554,29.74952
1079,UNDER 5000SF,3474.073574,COMMERCIAL,0,COMMERCIAL,F1,-95.3555,29.75215
1082,UNDER 5000SF,3219.651548,COMMERCIAL,0,COMMERCIAL,F1,-95.3617,29.74314
1090,UNDER 5000SF,1197.89618,,0,COMMERCIAL,F1,-95.3691,29.74574
1094,UNDER 5000SF,1341.133471,COMMERCIAL,0,COMMERCIAL,F1,-95.3701,29.74522
1095,UNDER 5000SF,898.703815,COMMERCIAL,0,COMMERCIAL,F1,-95.3725,29.74981
1096,,8947.02255,COMMERCIAL,0,COMMERCIAL,F1,-95.3751,29.74944
1101,,15530.7704,COMMERCIAL,0,COMMERCIAL,F1,-95.3477,29.75704
1116,UNDER 5000SF,3789.351261,COMMERCIAL,0,COMMERCIAL,F1,-95.3698,29.74639
1123,,6059.809966,COMMERCIAL,0,COMMERCIAL,F1,-95.35,29.75771
1124,,31875.80758,COMMERCIAL,0,COMMERCIAL,F1,-95.3507,29.75801
1126,UNDER 5000SF,1160.774398,COMMERCIAL,0,COMMERCIAL,F1,-95.3557,29.75222
1127,,25272.30973,COMMERCIAL,0,COMMERCIAL,F1,-95.3561,29.75004
1143,,34686.35379,COMMERCIAL,0,COMMERCIAL,F1,-95.3572,29.76856
1149,,19522.51834,MULTIFAMILY,0,COMMERCIAL,F1,-95.3654,29.74449
1151,,18578.16621,COMMERCIAL,0,COMMERCIAL,F1,-95.3663,29.74519
1152,,14702.0776,COMMERCIAL,0,COMMERCIAL,F1,-95.3606,29.74048
1163,,7823.025857,COMMERCIAL,0,COMMERCIAL,F1,-95.3707,29.74576
1169,UNDER 5000SF,2994.227898,,0,COMMERCIAL,F1,-95.3769,29.7534
1175,UNDER 5000SF,4377.665793,COMMERCIAL,0,COMMERCIAL,F1,-95.3557,29.75206
1176,UNDER 5000SF,2821.767507,COMMERCIAL,0,COMMERCIAL,F1,-95.3567,29.74448
1179,UNDER 5000SF,4086.755672,COMMERCIAL,0,COMMERCIAL,F1,-95.3609,29.74542
1187,UNDER 5000SF,2758.605965,COMMERCIAL,0,COMMERCIAL,F1,-95.3704,29.74554
1202,UNDER 5000SF,1624.296934,COMMERCIAL,0,COMMERCIAL,F1,-95.3593,29.74219
1217,,7895.874785,COMMERCIAL,0,COMMERCIAL,F1,-95.3729,29.74772
1219,,29412.27219,,0,COMMERCIAL,F1,-95.3477,29.75902
1223,,10549.27005,COMMERCIAL,0,COMMERCIAL,F1,-95.3556,29.74223
1227,,49308.66774,COMMERCIAL,0,COMMERCIAL,F1,-95.3587,29.74493
1228,UNDER 5000SF,603.5864441,COMMERCIAL,0,COMMERCIAL,F1,-95.3593,29.74206
1247,UNDER 5000SF,1160.577371,COMMERCIAL,0,COMMERCIAL,F1,-95.3497,29.75432
1249,,19740.90975,COMMERCIAL,0,COMMERCIAL,F1,-95.3518,29.77188
1261,UNDER 5000SF,2394.476619,COMMERCIAL,0,COMMERCIAL,F1,-95.3707,29.74771
1266,UNDER 5000SF,573.7416555,COMMERCIAL,0,COMMERCIAL,F1,-95.3762,29.76421
1272,,33461.01667,COMMERCIAL,0,COMMERCIAL,F1,-95.3485,29.76825
1276,,32506.41073,COMMERCIAL,0,COMMERCIAL,F1,-95.3538,29.75078
1281,UNDER 5000SF,2654.589089,COMMERCIAL,0,COMMERCIAL,F1,-95.3578,29.74437
1282,,7837.975652,COMMERCIAL,0,COMMERCIAL,F1,-95.359,29.74647
1284,UNDER 5000SF,2111.75834,COMMERCIAL,0,COMMERCIAL,F1,-95.3619,29.74279
1290,,19774.98881,COMMERCIAL,0,COMMERCIAL,F1,-95.3646,29.74391
1294,,33616.18895,COMMERCIAL,0,COMMERCIAL,F1,-95.3713,29.74815
1297,,6431.556579,COMMERCIAL,0,COMMERCIAL,F1,-95.3757,29.75804
1305,UNDER 5000SF,753.2077712,COMMERCIAL,0,COMMERCIAL,F1,-95.3564,29.74479
1306,UNDER 5000SF,2537.272085,COMMERCIAL,0,COMMERCIAL,F1,-95.3582,29.74653
1313,UNDER 5000SF,1295.174615,COMMERCIAL,0,COMMERCIAL,F1,-95.3667,29.7425
1337,,16008.07244,COMMERCIAL,0,COMMERCIAL,F1,-95.3682,29.7471
1340,UNDER 5000SF,2343.017352,COMMERCIAL,0,COMMERCIAL,F1,-95.3749,29.7521
1342,UNDER 5000SF,2475.719173,COMMERCIAL,0,COMMERCIAL,F1,-95.3768,29.7576
1343,,5566.964131,COMMERCIAL,0,COMMERCIAL,F1,-95.3777,29.75282
1346,UNDER 5000SF,1865.703267,COMMERCIAL,0,COMMERCIAL,F1,-95.3486,29.75765
1347,,57846.57972,COMMERCIAL,0,COMMERCIAL,F1,-95.3484,29.77208
1348,,15530.40645,COMMERCIAL,0,COMMERCIAL,F1,-95.3545,29.7488
1350,,5064.233204,COMMERCIAL,0,COMMERCIAL,F1,-95.3594,29.74732
1356,,6390.208701,COMMERCIAL,0,COMMERCIAL,F1,-95.3683,29.76966
1358,,42096.38687,COMMERCIAL,0,COMMERCIAL,F1,-95.3695,29.74711
1368,,40819.07655,COMMERCIAL,0,COMMERCIAL,F1,-95.3481,29.75744
1370,,43074.5577,COMMERCIAL,0,COMMERCIAL,F1,-95.3536,29.74962
1373,,16711.52367,COMMERCIAL,0,COMMERCIAL,F1,-95.3548,29.75026
1379,,5977.8213,COMMERCIAL,0,COMMERCIAL,F1,-95.3594,29.74183
1405,,5316.501457,COMMERCIAL,0,COMMERCIAL,F1,-95.3665,29.74115
1407,UNDER 5000SF,2840.304186,COMMERCIAL,0,COMMERCIAL,F1,-95.3697,29.7482
684,,15289.99647,MULTIFAMILY,5,INDUSTRIAL,F2,-95.3692,29.75116
941,,29879.50393,MULTIFAMILY,5,INDUSTRIAL,F2,-95.3688,29.751
481,,47949.40288,,0,INDUSTRIAL,F2,-95.3492,29.77301
652,,41235.02169,,0,INDUSTRIAL,F2,-95.3485,29.77109
1327,,46052.89116,COMMERCIAL,0,INDUSTRIAL,F2,-95.3484,29.77312
1365,,31741.03328,COMMERCIAL,0,INDUSTRIAL,F2,-95.3493,29.77228
726,UNDER 5000SF,770.2592606,,1,UTILITY,J3,-95.3527,29.76412
794,UNDER 5000SF,728.947318,,1,UTILITY,J3,-95.3528,29.76421
834,UNDER 5000SF,665.5373738,,1,UTILITY,J3,-95.3529,29.76431
1055,UNDER 5000SF,2663.346035,,1,UTILITY,J3,-95.3525,29.76267
1103,UNDER 5000SF,2301.518525,,1,UTILITY,J3,-95.3525,29.76278
1174,UNDER 5000SF,1435.816704,,1,UTILITY,J3,-95.3523,29.76278
1303,UNDER 5000SF,4748.774193,,1,UTILITY,J3,-95.3531,29.76296
800,UNDER 5000SF,644.8990346,,3,UTILITY,J3,-95.3614,29.75242
959,UNDER 5000SF,575.8864409,,3,UTILITY,J3,-95.362,29.75219
237,,5865.889876,,6,UTILITY,J3,-95.3735,29.75548
676,,36119.31927,,6,UTILITY,J4,-95.3653,29.75222
372,,11172.73906,COMMERCIAL,0,UTILITY,J4,-95.351,29.77205
576,UNDER 5000SF,4811.005615,,0,UTILITY,J4,-95.3517,29.77084
931,,18252.60007,,0,UTILITY,J4,-95.3509,29.77093
1274,,5484.319841,,0,UTILITY,J4,-95.351,29.77134
460,,67836.95757,COMMERCIAL,0,UTILITY,J5,-95.3505,29.77391
1238,,10182.32367,,0,UTILITY,J5,-95.3675,29.76744
103,,18575.81915,,1,COMMUNITY,X1,-95.3535,29.76638
321,,18883.03609,,1,COMMUNITY,X1,-95.3544,29.76614
390,,11348.29145,,1,COMMUNITY,X1,-95.3571,29.76379
433,,18664.9527,,1,COMMUNITY,X1,-95.3546,29.76642
531,,5513.583636,,1,COMMUNITY,X1,-95.3572,29.76575
577,UNDER 5000SF,4090.854936,,1,COMMUNITY,X1,-95.3518,29.76846
770,,111621.0525,,1,COMMUNITY,X1,-95.3561,29.76334
795,,14380.94529,,1,COMMUNITY,X1,-95.356,29.76574
813,,18507.45798,,1,COMMUNITY,X1,-95.3538,29.76665
857,,14322.14877,,1,COMMUNITY,X1,-95.3528,29.76659
934,,14381.78946,,1,COMMUNITY,X1,-95.3553,29.76589
1130,UNDER 5000SF,1091.44181,,1,COMMUNITY,X1,-95.3574,29.76584
1221,,71745.60193,,1,COMMUNITY,X1,-95.3546,29.76392
1222,,40980.76552,,1,COMMUNITY,X1,-95.3556,29.76418
1226,,64079.58426,,1,COMMUNITY,X1,-95.3577,29.76474
1251,,96967.18324,COMMERCIAL,1,COMMUNITY,X1,-95.3528,29.7678
1252,,74702.27515,,1,COMMUNITY,X1,-95.3565,29.76444
1275,,18537.87907,,1,COMMUNITY,X1,-95.3529,29.76688
1278,,40722.69345,,1,COMMUNITY,X1,-95.356,29.76605
152,,530311.9272,,2,COMMUNITY,X1,-95.3553,29.75719
307,UNDER 5000SF,2782.971899,,2,COMMUNITY,X1,-95.3565,29.7599
337,,55855.968,,2,COMMUNITY,X1,-95.3566,29.76032
1010,,6744.862148,,2,COMMUNITY,X1,-95.3558,29.75818
1031,,13654.68221,COMMERCIAL,2,COMMUNITY,X1,-95.3542,29.76127
126,,6792.817412,,3,COMMUNITY,X1,-95.3601,29.75375
309,UNDER 5000SF,1475.710118,,3,COMMUNITY,X1,-95.3586,29.75311
331,UNDER 5000SF,4068.754538,,3,COMMUNITY,X1,-95.3603,29.75259
440,,8711.249577,,3,COMMUNITY,X1,-95.3601,29.75269
551,,110191.8036,,3,COMMUNITY,X1,-95.3606,29.75152
582,,806967.9109,COMMERCIAL,3,COMMUNITY,X1,-95.3579,29.75231
818,,6430.441161,,3,COMMUNITY,X1,-95.3595,29.75375
1148,UNDER 5000SF,1627.694514,,3,COMMUNITY,X1,-95.3593,29.75353
1224,,102329.8163,,3,COMMUNITY,X1,-95.3561,29.75439
1382,,13018.50919,,3,COMMUNITY,X1,-95.3597,29.75344
252,,20093.6605,,4,COMMUNITY,X1,-95.3598,29.75006
537,,231184.5562,,4,COMMUNITY,X1,-95.3622,29.75077
986,,62950.13447,,4,COMMUNITY,X1,-95.3605,29.75044
1156,,142256.1236,,4,COMMUNITY,X1,-95.363,29.74974
163,,23178.0133,,5,COMMUNITY,X1,-95.3729,29.75131
421,,16130.57577,,5,COMMUNITY,X1,-95.3736,29.75192
1047,,59654.49537,,5,COMMUNITY,X1,-95.371,29.75013
182,,6614.154912,,7,COMMUNITY,X1,-95.3712,29.75931
235,UNDER 5000SF,4085.405158,,7,COMMUNITY,X1,-95.3713,29.75901
511,,19900.59579,,7,COMMUNITY,X1,-95.368,29.75591
518,UNDER 5000SF,3166.7054,,7,COMMUNITY,X1,-95.3723,29.75892
587,,21099.44211,,7,COMMUNITY,X1,-95.3675,29.75576
160,,35756.32256,,8,COMMUNITY,X1,-95.37,29.75943
161,UNDER 5000SF,2709.276396,,8,COMMUNITY,X1,-95.3714,29.76039
162,UNDER 5000SF,1805.526169,,8,COMMUNITY,X1,-95.3716,29.76063
181,,9863.373912,,8,COMMUNITY,X1,-95.3687,29.75976
292,UNDER 5000SF,1067.675456,,8,COMMUNITY,X1,-95.3716,29.75988
419,UNDER 5000SF,712.7033763,,8,COMMUNITY,X1,-95.371,29.76038
473,,25100.08621,,8,COMMUNITY,X1,-95.3692,29.75886
618,,46838.24033,,8,COMMUNITY,X1,-95.3702,29.76068
714,UNDER 5000SF,4032.999898,,8,COMMUNITY,X1,-95.3719,29.76082
781,,29391.85906,,8,COMMUNITY,X1,-95.3694,29.76018
1293,UNDER 5000SF,3831.286035,,8,COMMUNITY,X1,-95.3692,29.75921
118,,41430.50859,,9,COMMUNITY,X1,-95.367,29.75993
156,,42342.88338,,9,COMMUNITY,X1,-95.3613,29.75749
193,,48396.65007,,9,COMMUNITY,X1,-95.3605,29.757
206,,139163.515,,9,COMMUNITY,X1,-95.3698,29.76187
847,,41976.5067,,9,COMMUNITY,X1,-95.3674,29.76109
192,,16565.29735,COMMERCIAL,10,COMMUNITY,X1,-95.3586,29.75953
250,,17589.81294,COMMERCIAL,10,COMMUNITY,X1,-95.3592,29.75989
449,UNDER 5000SF,2736.765176,,10,COMMUNITY,X1,-95.3658,29.76166
508,UNDER 5000SF,2040.921778,,10,COMMUNITY,X1,-95.3656,29.76151
735,,66751.45735,,10,COMMUNITY,X1,-95.365,29.76087
775,,47900.75422,,10,COMMUNITY,X1,-95.3607,29.75826
778,UNDER 5000SF,2982.691379,,10,COMMUNITY,X1,-95.366,29.76117
1016,,10452.04537,COMMERCIAL,10,COMMUNITY,X1,-95.3586,29.75901
1107,,17212.35407,,10,COMMUNITY,X1,-95.3592,29.75879
1201,UNDER 5000SF,2099.760542,,10,COMMUNITY,X1,-95.3582,29.75938
1256,,60543.6855,COMMERCIAL,10,COMMUNITY,X1,-95.3653,29.7622
1311,UNDER 5000SF,2336.803874,,10,COMMUNITY,X1,-95.3661,29.76139
1319,UNDER 5000SF,790.8084058,,10,COMMUNITY,X1,-95.3695,29.76297
1397,,106681.4639,,10,COMMUNITY,X1,-95.3657,29.76336
107,,19511.01219,,11,COMMUNITY,X1,-95.3592,29.76669
124,,37121.1035,,11,COMMUNITY,X1,-95.3585,29.7626
253,,25048.99687,,11,COMMUNITY,X1,-95.3597,29.76108
276,,28000.70559,COMMERCIAL,11,COMMUNITY,X1,-95.3607,29.76151
346,,25079.16071,,11,COMMUNITY,X1,-95.3595,29.76325
389,,36615.58938,,11,COMMUNITY,X1,-95.3572,29.76266
547,,18097.11513,,11,COMMUNITY,X1,-95.3579,29.76312
584,UNDER 5000SF,2739.526007,COMMERCIAL,11,COMMUNITY,X1,-95.3606,29.76198
755,,39603.11226,,11,COMMUNITY,X1,-95.3589,29.7605
773,,17192.90047,,11,COMMUNITY,X1,-95.3589,29.76193
861,,5963.304579,,11,COMMUNITY,X1,-95.3584,29.76119
957,,142714.4246,,11,COMMUNITY,X1,-95.3597,29.76607
1018,,5738.714171,,11,COMMUNITY,X1,-95.3603,29.76576
1032,UNDER 5000SF,4631.573912,,11,COMMUNITY,X1,-95.3587,29.76076
1033,UNDER 5000SF,997.9656831,,11,COMMUNITY,X1,-95.3589,29.76076
1134,,13018.53257,,11,COMMUNITY,X1,-95.3583,29.76006
1142,,47114.99796,,11,COMMUNITY,X1,-95.3577,29.76212
1225,,63999.55963,,11,COMMUNITY,X1,-95.3569,29.7616
1377,,7377.781505,,11,COMMUNITY,X1,-95.3586,29.76377
101,UNDER 5000SF,4769.273112,,0,COMMUNITY,X1,-95.3476,29.76385
125,,14103.94843,,0,COMMUNITY,X1,-95.3592,29.74437
140,UNDER 5000SF,2186.617683,,0,COMMUNITY,X1,-95.3693,29.7666
147,UNDER 5000SF,3016.44707,,0,COMMUNITY,X1,-95.3774,29.75915
155,UNDER 5000SF,1066.843616,,0,COMMUNITY,X1,-95.3596,29.74005
167,UNDER 5000SF,4736.532679,,0,COMMUNITY,X1,-95.3488,29.76192
185,UNDER 5000SF,4704.547519,,0,COMMUNITY,X1,-95.3486,29.76361
187,,11108.14298,MULTIFAMILY,0,COMMUNITY,X1,-95.3532,29.7538
202,UNDER 5000SF,3871.956207,,0,COMMUNITY,X1,-95.3696,29.76553
210,UNDER 5000SF,3652.162975,,0,COMMUNITY,X1,-95.3761,29.76306
212,,7603.925023,,0,COMMUNITY,X1,-95.3767,29.75953
219,UNDER 5000SF,3262.472523,,0,COMMUNITY,X1,-95.3489,29.76302
227,,37488.4258,,0,COMMUNITY,X1,-95.3588,29.76807
234,UNDER 5000SF,576.9680494,,0,COMMUNITY,X1,-95.3702,29.76503
238,UNDER 5000SF,2218.166346,,0,COMMUNITY,X1,-95.3767,29.75913
239,UNDER 5000SF,3931.408195,,0,COMMUNITY,X1,-95.3773,29.75888
243,UNDER 5000SF,4371.532029,,0,COMMUNITY,X1,-95.3475,29.76191
244,UNDER 5000SF,2756.524931,,0,COMMUNITY,X1,-95.349,29.76281
245,UNDER 5000SF,3594.724949,,0,COMMUNITY,X1,-95.3492,29.76223
268,UNDER 5000SF,369.4973162,,0,COMMUNITY,X1,-95.3736,29.7631
271,UNDER 5000SF,4419.094243,,0,COMMUNITY,X1,-95.3477,29.76148
297,UNDER 5000SF,978.2098878,,0,COMMUNITY,X1,-95.3764,29.76313
298,UNDER 5000SF,989.7426655,,0,COMMUNITY,X1,-95.3764,29.7519
312,UNDER 5000SF,4729.310596,,0,COMMUNITY,X1,-95.3487,29.76213
313,UNDER 5000SF,3292.748135,,0,COMMUNITY,X1,-95.3489,29.76172
314,UNDER 5000SF,2834.598182,,0,COMMUNITY,X1,-95.3491,29.76253
315,UNDER 5000SF,4903.844197,,0,COMMUNITY,X1,-95.3487,29.76342
333,,25924.55371,,0,COMMUNITY,X1,-95.3734,29.75026
340,UNDER 5000SF,912.5899192,,0,COMMUNITY,X1,-95.3776,29.75862
347,,10355.58762,,0,COMMUNITY,X1,-95.3607,29.74516
360,,6301.410475,,0,COMMUNITY,X1,-95.3698,29.76603
366,,5135.106607,,0,COMMUNITY,X1,-95.3766,29.75863
371,,57396.36937,,0,COMMUNITY,X1,-95.3505,29.77152
375,,57698.62393,MULTIFAMILY,0,COMMUNITY,X1,-95.3538,29.75414
381,,8517.17667,,0,COMMUNITY,X1,-95.3599,29.74039
401,,45828.88012,,0,COMMUNITY,X1,-95.3706,29.76808
432,UNDER 5000SF,1127.08071,,0,COMMUNITY,X1,-95.3534,29.75172
452,UNDER 5000SF,3803.380376,,0,COMMUNITY,X1,-95.3762,29.76329
478,,6358.955997,,0,COMMUNITY,X1,-95.3781,29.75825
479,UNDER 5000SF,4613.237765,,0,COMMUNITY,X1,-95.348,29.76432
488,,31759.09849,,0,COMMUNITY,X1,-95.3694,29.7691
491,,8475.390927,,0,COMMUNITY,X1,-95.3759,29.75227
493,UNDER 5000SF,2977.312503,,0,COMMUNITY,X1,-95.3762,29.75566
495,UNDER 5000SF,4800.330908,,0,COMMUNITY,X1,-95.3479,29.7635
496,UNDER 5000SF,4800.489675,,0,COMMUNITY,X1,-95.3485,29.7638
497,UNDER 5000SF,2577.519962,,0,COMMUNITY,X1,-95.349,29.76153
500,,58059.58404,MULTIFAMILY,0,COMMUNITY,X1,-95.3536,29.75287
519,,52019.29661,MULTIFAMILY,0,COMMUNITY,X1,-95.3733,29.74716
525,UNDER 5000SF,4521.172505,,0,COMMUNITY,X1,-95.3486,29.76127
562,,31361.94615,,0,COMMUNITY,X1,-95.3681,29.74401
563,UNDER 5000SF,513.3745846,,0,COMMUNITY,X1,-95.3682,29.76734
567,UNDER 5000SF,3929.690833,,0,COMMUNITY,X1,-95.37,29.76604
590,UNDER 5000SF,2325.097593,,0,COMMUNITY,X1,-95.371,29.76618
597,UNDER 5000SF,4738.647849,,0,COMMUNITY,X1,-95.3486,29.76234
615,,39842.37704,,0,COMMUNITY,X1,-95.3693,29.76868
617,UNDER 5000SF,1217.167345,,0,COMMUNITY,X1,-95.3695,29.76541
647,,25686.42247,,0,COMMUNITY,X1,-95.3683,29.76811
650,UNDER 5000SF,877.7100316,,0,COMMUNITY,X1,-95.3765,29.76198
663,,14255.34745,,0,COMMUNITY,X1,-95.3759,29.75906
664,,7377.395425,,0,COMMUNITY,X1,-95.3772,29.75953
672,,22753.68649,,0,COMMUNITY,X1,-95.3628,29.74286
683,,17079.74609,,0,COMMUNITY,X1,-95.3693,29.76439
686,UNDER 5000SF,731.7646851,,0,COMMUNITY,X1,-95.3704,29.76558
696,UNDER 5000SF,4305.243116,,0,COMMUNITY,X1,-95.3478,29.76449
719,UNDER 5000SF,4421.431937,,0,COMMUNITY,X1,-95.3474,29.76213
720,UNDER 5000SF,4419.728146,,0,COMMUNITY,X1,-95.3477,29.76283
741,UNDER 5000SF,2818.463824,,0,COMMUNITY,X1,-95.3706,29.76594
764,UNDER 5000SF,1942.990344,,0,COMMUNITY,X1,-95.37,29.76542
768,UNDER 5000SF,698.315037,,0,COMMUNITY,X1,-95.3474,29.76348
771,,5181.870896,,0,COMMUNITY,X1,-95.3576,29.76948
789,UNDER 5000SF,3036.551529,,0,COMMUNITY,X1,-95.3767,29.75832
793,UNDER 5000SF,4805.337664,,0,COMMUNITY,X1,-95.3485,29.76255
809,UNDER 5000SF,4752.224804,,0,COMMUNITY,X1,-95.3474,29.7632
830,,8925.1537,,0,COMMUNITY,X1,-95.3756,29.75207
831,,5692.812828,,0,COMMUNITY,X1,-95.3761,29.7622
833,,7100.040543,,0,COMMUNITY,X1,-95.3479,29.76106
854,UNDER 5000SF,4697.060777,,0,COMMUNITY,X1,-95.348,29.76331
855,UNDER 5000SF,4426.205789,,0,COMMUNITY,X1,-95.348,29.76247
856,UNDER 5000SF,4393.765464,,0,COMMUNITY,X1,-95.3485,29.76146
868,UNDER 5000SF,4722.984896,,0,COMMUNITY,X1,-95.3475,29.76167
877,UNDER 5000SF,661.8927323,,0,COMMUNITY,X1,-95.3697,29.76581
879,,72773.34314,COMMERCIAL,0,COMMUNITY,X1,-95.3544,29.76971
886,UNDER 5000SF,1333.762467,,0,COMMUNITY,X1,-95.3766,29.76173
897,,8184.812882,,0,COMMUNITY,X1,-95.3702,29.76573
905,UNDER 5000SF,4847.611595,,0,COMMUNITY,X1,-95.3482,29.76416
924,,59196.88913,,0,COMMUNITY,X1,-95.3705,29.76639
928,,7095.337454,,0,COMMUNITY,X1,-95.3765,29.75899
942,UNDER 5000SF,340.8718498,,0,COMMUNITY,X1,-95.3693,29.7653
945,UNDER 5000SF,598.8927049,,0,COMMUNITY,X1,-95.3699,29.76506
948,UNDER 5000SF,3087.71066,,0,COMMUNITY,X1,-95.3765,29.76284
950,UNDER 5000SF,4450.484669,,0,COMMUNITY,X1,-95.3484,29.76275
976,UNDER 5000SF,1898.009858,,0,COMMUNITY,X1,-95.353,29.7704
993,,23995.68049,,0,COMMUNITY,X1,-95.3691,29.76511
1003,,6536.58314,,0,COMMUNITY,X1,-95.3473,29.76238
1005,UNDER 5000SF,4793.312035,,0,COMMUNITY,X1,-95.3482,29.76183
1015,,25270.62022,COMMERCIAL,0,COMMUNITY,X1,-95.359,29.74753
1048,,7677.29545,,0,COMMUNITY,X1,-95.3774,29.75831
1051,UNDER 5000SF,4317.19074,,0,COMMUNITY,X1,-95.3475,29.76302
1052,UNDER 5000SF,4490.433441,,0,COMMUNITY,X1,-95.348,29.76226
1053,UNDER 5000SF,4720.948157,,0,COMMUNITY,X1,-95.3481,29.76205
1091,,56594.81771,,0,COMMUNITY,X1,-95.3699,29.7675
1092,,5243.229797,,0,COMMUNITY,X1,-95.3698,29.76552
1097,,6414.361726,,0,COMMUNITY,X1,-95.3777,29.75896
1102,UNDER 5000SF,4737.893596,,0,COMMUNITY,X1,-95.3477,29.76368
1104,,338102.2542,,0,COMMUNITY,X1,-95.3523,29.75211
1120,UNDER 5000SF,3930.081232,,0,COMMUNITY,X1,-95.3768,29.75888
1168,UNDER 5000SF,3759.254538,,0,COMMUNITY,X1,-95.3765,29.75823
1172,UNDER 5000SF,4837.977797,,0,COMMUNITY,X1,-95.3482,29.76291
1173,UNDER 5000SF,4371.601513,,0,COMMUNITY,X1,-95.3483,29.76163
1190,,5667.452729,,0,COMMUNITY,X1,-95.3776,29.75963
1213,,37449.92507,COMMERCIAL,0,COMMUNITY,X1,-95.3684,29.76701
1220,,38711.1658,MULTIFAMILY,0,COMMUNITY,X1,-95.3529,29.75356
1244,,5332.674738,,0,COMMUNITY,X1,-95.3773,29.76302
1262,,40565.87433,,0,COMMUNITY,X1,-95.3714,29.76561
1264,,24616.88926,,0,COMMUNITY,X1,-95.375,29.763
1273,UNDER 5000SF,4490.737406,,0,COMMUNITY,X1,-95.3489,29.76322
1279,,82310.03344,COMMERCIAL,0,COMMUNITY,X1,-95.3577,29.76912
1292,,38624.80192,,0,COMMUNITY,X1,-95.3689,29.7445
1300,,9111.7758,,0,COMMUNITY,X1,-95.3492,29.77077
1326,UNDER 5000SF,4759.34301,,0,COMMUNITY,X1,-95.3483,29.76398
1359,,89766.92724,MULTIFAMILY,0,COMMUNITY,X1,-95.3747,29.76242
1360,UNDER 5000SF,452.4667891,,0,COMMUNITY,X1,-95.3763,29.76313
1361,UNDER 5000SF,3006.711277,,0,COMMUNITY,X1,-95.3774,29.75862
1364,UNDER 5000SF,230.7360654,,0,COMMUNITY,X1,-95.3481,29.76213
1366,UNDER 5000SF,4383.15568,,0,COMMUNITY,X1,-95.3478,29.7613
1367,UNDER 5000SF,4497.95448,,0,COMMUNITY,X1,-95.3481,29.76311
697,,36351.09812,,2,COMMUNITY,X2,-95.3513,29.76072
909,,7258.115568,,2,COMMUNITY,X2,-95.3574,29.75891
932,UNDER 5000SF,404.9296936,,2,COMMUNITY,X2,-95.3508,29.76162
981,,9866.542503,COMMERCIAL,2,COMMUNITY,X2,-95.3571,29.75981
1302,,11056.03956,,2,COMMUNITY,X2,-95.3508,29.76179
1371,,24843.36331,COMMERCIAL,2,COMMUNITY,X2,-95.3539,29.75868
486,,57776.22855,,7,COMMUNITY,X2,-95.3648,29.75303
838,,6894.978092,,10,COMMUNITY,X2,-95.3596,29.7585
284,,7948.802071,,11,COMMUNITY,X2,-95.3639,29.76763
1087,,26608.24891,,11,COMMUNITY,X2,-95.3642,29.76377
132,UNDER 5000SF,4725.77987,COMMERCIAL,0,COMMUNITY,X2,-95.3647,29.74488
221,,15352.41649,,0,COMMUNITY,X2,-95.3513,29.75704
230,UNDER 5000SF,3007.110578,COMMERCIAL,0,COMMUNITY,X2,-95.3649,29.74504
233,UNDER 5000SF,2278.357976,,0,COMMUNITY,X2,-95.3697,29.74571
566,,21781.70741,COMMERCIAL,0,COMMUNITY,X2,-95.3694,29.74575
848,UNDER 5000SF,1063.109574,,0,COMMUNITY,X2,-95.3687,29.76616
1027,UNDER 5000SF,4076.751255,MULTIFAMILY,0,COMMUNITY,X2,-95.3748,29.7474
1110,,7904.900091,,0,COMMUNITY,X2,-95.365,29.74518
1125,UNDER 5000SF,1818.745264,,0,COMMUNITY,X2,-95.3517,29.75705
1259,,7998.060319,,0,COMMUNITY,X2,-95.3687,29.76633
1320,,9356.081877,COMMERCIAL,0,COMMUNITY,X2,-95.3716,29.74583
190,UNDER 5000SF,2401.545856,,3,COMMUNITY,X3,-95.3569,29.75631
1129,,8957.665657,,3,COMMUNITY,X3,-95.3573,29.7564
1287,,21196.08605,,4,COMMUNITY,X3,-95.3635,29.74688
231,UNDER 5000SF,1643.733264,,5,COMMUNITY,X3,-95.3669,29.75011
804,UNDER 5000SF,3583.131141,,5,COMMUNITY,X3,-95.3693,29.74895
826,UNDER 5000SF,1093.509182,,5,COMMUNITY,X3,-95.368,29.75056
893,,13162.92841,,5,COMMUNITY,X3,-95.3679,29.7504
919,,25167.20767,,5,COMMUNITY,X3,-95.3673,29.75012
1093,,9881.020123,,5,COMMUNITY,X3,-95.3695,29.74911
1214,,7289.761978,,5,COMMUNITY,X3,-95.3691,29.74882
1318,,27376.22143,,5,COMMUNITY,X3,-95.3687,29.7499
824,,5407.564131,,6,COMMUNITY,X3,-95.3648,29.75106
1409,,8075.246431,,6,COMMUNITY,X3,-95.3721,29.75624
839,,44773.71274,COMMERCIAL,10,COMMUNITY,X3,-95.3609,29.75961
1060,,45866.37674,,10,COMMUNITY,X3,-95.36,29.75909
1386,,13386.15967,COMMERCIAL,11,COMMUNITY,X3,-95.3606,29.76297
199,UNDER 5000SF,3514.849791,,0,COMMUNITY,X3,-95.3669,29.76954
255,UNDER 5000SF,4063.854021,,0,COMMUNITY,X3,-95.3623,29.74231
291,UNDER 5000SF,838.7858907,,0,COMMUNITY,X3,-95.3715,29.76628
